id,titulo,autor,tematica,idioma,num_palabras,fuente,recolector,hash_texto,texto
evelyne_rojas_0051,La noche amable de El escarabajo de oro,Edgar Allan Poe,fantasmas_y_misterio,es,305,Ciudad Seva,evelyne_rojas,f1b35b7048fcc5414051b786a3e88e17cd986f81,"La abuela decía que algunas casas no asustan: solamente cuentan secretos. Hugo y Luna llegaron a la casita azul de la colina para resolver quién tocaba la campana sin estar allí. En una mesa encontraron un botón de nácar, cubierto por polvo naranja, y una nota que decía: ‘Busquen donde la sombra no pueda estar triste’. El caso recordaba a una historia antigua llamada El escarabajo de oro, aunque esta vez todo ocurrió de forma amable.

Primero pensaron que era una broma. Entonces se escuchó un plin detrás de una cortina y apareció la gatita fantasma Menta. No tenía cara de susto, sino de alguien que había esperado mucho tiempo para pedir un favor. Les explicó que no quería asustar a nadie; solo necesitaba recuperar un recuerdo perdido antes de que saliera la luna.

Los niños siguieron tres pistas: una huella diminuta junto a la ventana, una risa escondida dentro de un cajón y el dibujo de un grillo en la pared. Cada pista los llevó a hablar en voz baja, observar con atención y no tocar nada sin permiso. Cuando Hugo levantó la linterna, el brillo señaló una tablita floja bajo una alfombra.

Debajo estaba la solución: una cajita con cartas, botones y una fotografía de una fiesta antigua. la gatita fantasma Menta sonrió tanto que por un momento iluminó todo la casita azul de la colina. La puerta dejó de crujir, el reloj volvió a marcar la hora y las sombras se acomodaron como cobijas.

Antes de despedirse, el fantasma les regaló una promesa: cada vez que alguien cuidara un recuerdo, una lucecita aparecería en la ventana. Luna escribió el caso en su cuaderno y los dos entendieron que escuchar con paciencia abre muchas puertas. Desde esa noche, el misterio ya no dio miedo; se volvió una historia para contar con chocolate caliente."
evelyne_rojas_0052,El fantasma curioso de El gato negro,Edgar Allan Poe,fantasmas_y_misterio,es,304,Ciudad Seva,evelyne_rojas,c7f3e38ecc768fabc3762a69ffe4a61769949c28,"Era sábado y el cielo parecía una cobija llena de nubes. Elena y Camila llegaron a la casita azul de la colina para resolver por qué los retratos guiñaban un ojo. En una mesa encontraron un reloj sin manecillas, cubierto por polvo verde, y una nota que decía: ‘Busquen donde la sombra no pueda estar triste’. El caso recordaba a una historia antigua llamada El gato negro, aunque esta vez todo ocurrió de forma amable.

Primero pensaron que era una broma. Entonces se escuchó un plin detrás de una cortina y apareció el fantasma Don Nube. No tenía cara de susto, sino de alguien que había esperado mucho tiempo para pedir un favor. Les explicó que no quería asustar a nadie; solo necesitaba recuperar un recuerdo perdido antes de que saliera la luna.

Los niños siguieron tres pistas: una huella diminuta junto a la ventana, una risa escondida dentro de un cajón y el dibujo de un grillo en la pared. Cada pista los llevó a hablar en voz baja, observar con atención y no tocar nada sin permiso. Cuando Elena levantó la linterna, el brillo señaló una tablita floja bajo una alfombra.

Debajo estaba la solución: una cajita con cartas, botones y una fotografía de una fiesta antigua. el fantasma Don Nube sonrió tanto que por un momento iluminó todo la casita azul de la colina. La puerta dejó de crujir, el reloj volvió a marcar la hora y las sombras se acomodaron como cobijas.

Antes de despedirse, el fantasma les regaló una promesa: cada vez que alguien cuidara un recuerdo, una lucecita aparecería en la ventana. Camila escribió el caso en su cuaderno y los dos entendieron que pedir ayuda también es ser valiente. Desde esa noche, el misterio ya no dio miedo; se volvió una historia para contar con chocolate caliente."
evelyne_rojas_0053,El secreto infantil de El hombre de la multitud,Edgar Allan Poe,fantasmas_y_misterio,es,299,Ciudad Seva,evelyne_rojas,3a8c9b8e712e980b7332d6c33c5a44b860458ca9,"El recreo acababa de terminar cuando apareció la primera pista. Leo y Lucía llegaron a la torre del reloj para resolver por qué sonaban pasos en el pasillo. En una mesa encontraron una taza con lunares, cubierto por polvo plateado, y una nota que decía: ‘Busquen donde la sombra no pueda estar triste’. El caso recordaba a una historia antigua llamada El hombre de la multitud, aunque esta vez todo ocurrió de forma amable.

Primero pensaron que era una broma. Entonces se escuchó un fiuu detrás de una cortina y apareció el espectro Burbujas. No tenía cara de susto, sino de alguien que había esperado mucho tiempo para pedir un favor. Les explicó que no quería asustar a nadie; solo necesitaba recuperar un recuerdo perdido antes de que saliera la luna.

Los niños siguieron tres pistas: una huella diminuta junto a la ventana, una risa escondida dentro de un cajón y el dibujo de un gato en la pared. Cada pista los llevó a hablar en voz baja, observar con atención y no tocar nada sin permiso. Cuando Leo levantó la linterna, el brillo señaló una tablita floja bajo una alfombra.

Debajo estaba la solución: una cajita con cartas, botones y una fotografía de una fiesta antigua. el espectro Burbujas sonrió tanto que por un momento iluminó todo la torre del reloj. La puerta dejó de crujir, el reloj volvió a marcar la hora y las sombras se acomodaron como cobijas.

Antes de despedirse, el fantasma les regaló una promesa: cada vez que alguien cuidara un recuerdo, una lucecita aparecería en la ventana. Lucía escribió el caso en su cuaderno y los dos entendieron que los recuerdos felices merecen ser compartidos. Desde esa noche, el misterio ya no dio miedo; se volvió una historia para contar con chocolate caliente."
evelyne_rojas_0054,La aventura de El misterio de Marie RogÃªt,Edgar Allan Poe,fantasmas_y_misterio,es,306,Ciudad Seva,evelyne_rojas,a87eab8198a27883ff6ddc95027bdb0e29e43a84,"La abuela decía que algunas casas no asustan: solamente cuentan secretos. Noé y Leo llegaron a la plaza de los naranjos para resolver por qué la puerta suspiraba cuando llovía. En una mesa encontraron una linterna amarilla, cubierto por polvo dorado, y una nota que decía: ‘Busquen donde la sombra no pueda estar triste’. El caso recordaba a una historia antigua llamada El misterio de Marie Rogêt, aunque esta vez todo ocurrió de forma amable.

Primero pensaron que era una broma. Entonces se escuchó un toc toc detrás de una cortina y apareció la niña de vapor Clara. No tenía cara de susto, sino de alguien que había esperado mucho tiempo para pedir un favor. Les explicó que no quería asustar a nadie; solo necesitaba recuperar un recuerdo perdido antes de que saliera la luna.

Los niños siguieron tres pistas: una huella diminuta junto a la ventana, una risa escondida dentro de un cajón y el dibujo de un búho en la pared. Cada pista los llevó a hablar en voz baja, observar con atención y no tocar nada sin permiso. Cuando Noé levantó la linterna, el brillo señaló una tablita floja bajo una alfombra.

Debajo estaba la solución: una cajita con cartas, botones y una fotografía de una fiesta antigua. la niña de vapor Clara sonrió tanto que por un momento iluminó todo la plaza de los naranjos. La puerta dejó de crujir, el reloj volvió a marcar la hora y las sombras se acomodaron como cobijas.

Antes de despedirse, el fantasma les regaló una promesa: cada vez que alguien cuidara un recuerdo, una lucecita aparecería en la ventana. Leo escribió el caso en su cuaderno y los dos entendieron que escuchar con paciencia abre muchas puertas. Desde esa noche, el misterio ya no dio miedo; se volvió una historia para contar con chocolate caliente."
evelyne_rojas_0055,El pequeÃ±o misterio de El pozo y el pÃ©ndulo,Edgar Allan Poe,fantasmas_y_misterio,es,302,Ciudad Seva,evelyne_rojas,ed8875234294cb6e13cd2bd5152595d2dc77f253,"El recreo acababa de terminar cuando apareció la primera pista. Lucía y Tomás llegaron a el molino junto al río para resolver quién dejaba huellas de harina. En una mesa encontraron un reloj sin manecillas, cubierto por polvo morado, y una nota que decía: ‘Busquen donde la sombra no pueda estar triste’. El caso recordaba a una historia antigua llamada El pozo y el péndulo, aunque esta vez todo ocurrió de forma amable.

Primero pensaron que era una broma. Entonces se escuchó un fiuu detrás de una cortina y apareció el duende transparente Óscar. No tenía cara de susto, sino de alguien que había esperado mucho tiempo para pedir un favor. Les explicó que no quería asustar a nadie; solo necesitaba recuperar un recuerdo perdido antes de que saliera la luna.

Los niños siguieron tres pistas: una huella diminuta junto a la ventana, una risa escondida dentro de un cajón y el dibujo de un gato en la pared. Cada pista los llevó a hablar en voz baja, observar con atención y no tocar nada sin permiso. Cuando Lucía levantó la linterna, el brillo señaló una tablita floja bajo una alfombra.

Debajo estaba la solución: una cajita con cartas, botones y una fotografía de una fiesta antigua. el duende transparente Óscar sonrió tanto que por un momento iluminó todo el molino junto al río. La puerta dejó de crujir, el reloj volvió a marcar la hora y las sombras se acomodaron como cobijas.

Antes de despedirse, el fantasma les regaló una promesa: cada vez que alguien cuidara un recuerdo, una lucecita aparecería en la ventana. Tomás escribió el caso en su cuaderno y los dos entendieron que cuidar las cosas antiguas cuida la memoria. Desde esa noche, el misterio ya no dio miedo; se volvió una historia para contar con chocolate caliente."
evelyne_rojas_0056,La noche amable de El retrato oval,Edgar Allan Poe,fantasmas_y_misterio,es,299,Ciudad Seva,evelyne_rojas,65cb2f443590dc351e89166984153fbe2d45422a,"La abuela decía que algunas casas no asustan: solamente cuentan secretos. Renata y Sofía llegaron a la torre del reloj para resolver quién tocaba la campana sin estar allí. En una mesa encontraron un cometa de papel, cubierto por polvo azul, y una nota que decía: ‘Busquen donde la sombra no pueda estar triste’. El caso recordaba a una historia antigua llamada El retrato oval, aunque esta vez todo ocurrió de forma amable.

Primero pensaron que era una broma. Entonces se escuchó un plin detrás de una cortina y apareció el abuelo Suspiro. No tenía cara de susto, sino de alguien que había esperado mucho tiempo para pedir un favor. Les explicó que no quería asustar a nadie; solo necesitaba recuperar un recuerdo perdido antes de que saliera la luna.

Los niños siguieron tres pistas: una huella diminuta junto a la ventana, una risa escondida dentro de un cajón y el dibujo de un búho en la pared. Cada pista los llevó a hablar en voz baja, observar con atención y no tocar nada sin permiso. Cuando Renata levantó la linterna, el brillo señaló una tablita floja bajo una alfombra.

Debajo estaba la solución: una cajita con cartas, botones y una fotografía de una fiesta antigua. el abuelo Suspiro sonrió tanto que por un momento iluminó todo la torre del reloj. La puerta dejó de crujir, el reloj volvió a marcar la hora y las sombras se acomodaron como cobijas.

Antes de despedirse, el fantasma les regaló una promesa: cada vez que alguien cuidara un recuerdo, una lucecita aparecería en la ventana. Sofía escribió el caso en su cuaderno y los dos entendieron que una pregunta amable puede cambiar una noche. Desde esa noche, el misterio ya no dio miedo; se volvió una historia para contar con chocolate caliente."
evelyne_rojas_0057,El fantasma curioso de Eleonora,Edgar Allan Poe,fantasmas_y_misterio,es,298,Ciudad Seva,evelyne_rojas,ccb6efff55e91043e880a11f793f3df4e4c48726,"El recreo acababa de terminar cuando apareció la primera pista. Clara y Tomás llegaron a el faro pequeño para resolver por qué sonaban pasos en el pasillo. En una mesa encontraron un botón de nácar, cubierto por polvo morado, y una nota que decía: ‘Busquen donde la sombra no pueda estar triste’. El caso recordaba a una historia antigua llamada Eleonora, aunque esta vez todo ocurrió de forma amable.

Primero pensaron que era una broma. Entonces se escuchó un clin detrás de una cortina y apareció la niña de vapor Clara. No tenía cara de susto, sino de alguien que había esperado mucho tiempo para pedir un favor. Les explicó que no quería asustar a nadie; solo necesitaba recuperar un recuerdo perdido antes de que saliera la luna.

Los niños siguieron tres pistas: una huella diminuta junto a la ventana, una risa escondida dentro de un cajón y el dibujo de un conejo en la pared. Cada pista los llevó a hablar en voz baja, observar con atención y no tocar nada sin permiso. Cuando Clara levantó la linterna, el brillo señaló una tablita floja bajo una alfombra.

Debajo estaba la solución: una cajita con cartas, botones y una fotografía de una fiesta antigua. la niña de vapor Clara sonrió tanto que por un momento iluminó todo el faro pequeño. La puerta dejó de crujir, el reloj volvió a marcar la hora y las sombras se acomodaron como cobijas.

Antes de despedirse, el fantasma les regaló una promesa: cada vez que alguien cuidara un recuerdo, una lucecita aparecería en la ventana. Tomás escribió el caso en su cuaderno y los dos entendieron que una pregunta amable puede cambiar una noche. Desde esa noche, el misterio ya no dio miedo; se volvió una historia para contar con chocolate caliente."
evelyne_rojas_0058,El secreto infantil de Hop-Frog,Edgar Allan Poe,fantasmas_y_misterio,es,301,Ciudad Seva,evelyne_rojas,05ea89012400a944433b882dea5a15f5c925f005,"Nadie en el pueblo tenía miedo de día, pero de noche todos hablaban bajito. Diego y Elena llegaron a el patio de la escuela para resolver por qué el reloj cantaba a medianoche. En una mesa encontraron una pluma brillante, cubierto por polvo dorado, y una nota que decía: ‘Busquen donde la sombra no pueda estar triste’. El caso recordaba a una historia antigua llamada Hop-Frog, aunque esta vez todo ocurrió de forma amable.

Primero pensaron que era una broma. Entonces se escuchó un cric cric detrás de una cortina y apareció el espectro Burbujas. No tenía cara de susto, sino de alguien que había esperado mucho tiempo para pedir un favor. Les explicó que no quería asustar a nadie; solo necesitaba recuperar un recuerdo perdido antes de que saliera la luna.

Los niños siguieron tres pistas: una huella diminuta junto a la ventana, una risa escondida dentro de un cajón y el dibujo de un búho en la pared. Cada pista los llevó a hablar en voz baja, observar con atención y no tocar nada sin permiso. Cuando Diego levantó la linterna, el brillo señaló una tablita floja bajo una alfombra.

Debajo estaba la solución: una cajita con cartas, botones y una fotografía de una fiesta antigua. el espectro Burbujas sonrió tanto que por un momento iluminó todo el patio de la escuela. La puerta dejó de crujir, el reloj volvió a marcar la hora y las sombras se acomodaron como cobijas.

Antes de despedirse, el fantasma les regaló una promesa: cada vez que alguien cuidara un recuerdo, una lucecita aparecería en la ventana. Elena escribió el caso en su cuaderno y los dos entendieron que la curiosidad necesita cuidado y respeto. Desde esa noche, el misterio ya no dio miedo; se volvió una historia para contar con chocolate caliente."
evelyne_rojas_0059,La aventura de La caÃ­da de la Casa Usher,Edgar Allan Poe,fantasmas_y_misterio,es,301,Ciudad Seva,evelyne_rojas,dfbd33a1805fc4bba3685329e0db9463cca00936,"Aquella tarde empezó tranquila, con olor a pan dulce y lluvia suave. Noé y Valentina llegaron a la biblioteca del barrio para resolver por qué aparecían estrellas en el piso. En una mesa encontraron una canica azul, cubierto por polvo naranja, y una nota que decía: ‘Busquen donde la sombra no pueda estar triste’. El caso recordaba a una historia antigua llamada La caída de la Casa Usher, aunque esta vez todo ocurrió de forma amable.

Primero pensaron que era una broma. Entonces se escuchó un shhh detrás de una cortina y apareció la sombra Chispa. No tenía cara de susto, sino de alguien que había esperado mucho tiempo para pedir un favor. Les explicó que no quería asustar a nadie; solo necesitaba recuperar un recuerdo perdido antes de que saliera la luna.

Los niños siguieron tres pistas: una huella diminuta junto a la ventana, una risa escondida dentro de un cajón y el dibujo de un gato en la pared. Cada pista los llevó a hablar en voz baja, observar con atención y no tocar nada sin permiso. Cuando Noé levantó la linterna, el brillo señaló una tablita floja bajo una alfombra.

Debajo estaba la solución: una cajita con cartas, botones y una fotografía de una fiesta antigua. la sombra Chispa sonrió tanto que por un momento iluminó todo la biblioteca del barrio. La puerta dejó de crujir, el reloj volvió a marcar la hora y las sombras se acomodaron como cobijas.

Antes de despedirse, el fantasma les regaló una promesa: cada vez que alguien cuidara un recuerdo, una lucecita aparecería en la ventana. Valentina escribió el caso en su cuaderno y los dos entendieron que pedir ayuda también es ser valiente. Desde esa noche, el misterio ya no dio miedo; se volvió una historia para contar con chocolate caliente."
evelyne_rojas_0060,El pequeÃ±o misterio de La caja oblonga,Edgar Allan Poe,fantasmas_y_misterio,es,305,Ciudad Seva,evelyne_rojas,7c45d4cd125202b332d3fbbf3e6c95a512990921,"Todo comenzó con un ruidito pequeño, casi como si alguien estornudara dentro de una caja. Emilia y Valentina llegaron a la casa de la abuela para resolver por qué la puerta suspiraba cuando llovía. En una mesa encontraron una llave de latón, cubierto por polvo naranja, y una nota que decía: ‘Busquen donde la sombra no pueda estar triste’. El caso recordaba a una historia antigua llamada La caja oblonga, aunque esta vez todo ocurrió de forma amable.

Primero pensaron que era una broma. Entonces se escuchó un cric cric detrás de una cortina y apareció la fantasmita Mila. No tenía cara de susto, sino de alguien que había esperado mucho tiempo para pedir un favor. Les explicó que no quería asustar a nadie; solo necesitaba recuperar un recuerdo perdido antes de que saliera la luna.

Los niños siguieron tres pistas: una huella diminuta junto a la ventana, una risa escondida dentro de un cajón y el dibujo de un búho en la pared. Cada pista los llevó a hablar en voz baja, observar con atención y no tocar nada sin permiso. Cuando Emilia levantó la linterna, el brillo señaló una tablita floja bajo una alfombra.

Debajo estaba la solución: una cajita con cartas, botones y una fotografía de una fiesta antigua. la fantasmita Mila sonrió tanto que por un momento iluminó todo la casa de la abuela. La puerta dejó de crujir, el reloj volvió a marcar la hora y las sombras se acomodaron como cobijas.

Antes de despedirse, el fantasma les regaló una promesa: cada vez que alguien cuidara un recuerdo, una lucecita aparecería en la ventana. Valentina escribió el caso en su cuaderno y los dos entendieron que pedir ayuda también es ser valiente. Desde esa noche, el misterio ya no dio miedo; se volvió una historia para contar con chocolate caliente."
evelyne_rojas_0061,La noche amable de La carta robada,Edgar Allan Poe,fantasmas_y_misterio,es,308,Ciudad Seva,evelyne_rojas,a20000404a52c0b463f6d1f57777d85174cb92e2,"Nadie en el pueblo tenía miedo de día, pero de noche todos hablaban bajito. Hugo y Noé llegaron a el corredor de los espejos para resolver por qué aparecían estrellas en el piso. En una mesa encontraron una llave de latón, cubierto por polvo plateado, y una nota que decía: ‘Busquen donde la sombra no pueda estar triste’. El caso recordaba a una historia antigua llamada La carta robada, aunque esta vez todo ocurrió de forma amable.

Primero pensaron que era una broma. Entonces se escuchó un plin detrás de una cortina y apareció la sombra del sombrero blanco. No tenía cara de susto, sino de alguien que había esperado mucho tiempo para pedir un favor. Les explicó que no quería asustar a nadie; solo necesitaba recuperar un recuerdo perdido antes de que saliera la luna.

Los niños siguieron tres pistas: una huella diminuta junto a la ventana, una risa escondida dentro de un cajón y el dibujo de un conejo en la pared. Cada pista los llevó a hablar en voz baja, observar con atención y no tocar nada sin permiso. Cuando Hugo levantó la linterna, el brillo señaló una tablita floja bajo una alfombra.

Debajo estaba la solución: una cajita con cartas, botones y una fotografía de una fiesta antigua. la sombra del sombrero blanco sonrió tanto que por un momento iluminó todo el corredor de los espejos. La puerta dejó de crujir, el reloj volvió a marcar la hora y las sombras se acomodaron como cobijas.

Antes de despedirse, el fantasma les regaló una promesa: cada vez que alguien cuidara un recuerdo, una lucecita aparecería en la ventana. Noé escribió el caso en su cuaderno y los dos entendieron que la verdad suele aparecer cuando nadie grita. Desde esa noche, el misterio ya no dio miedo; se volvió una historia para contar con chocolate caliente."
evelyne_rojas_0062,El fantasma curioso de La cita,Edgar Allan Poe,fantasmas_y_misterio,es,300,Ciudad Seva,evelyne_rojas,b359588dab7ef58aa768b3b4143bbd735a25c573,"La abuela decía que algunas casas no asustan: solamente cuentan secretos. Mara y Samuel llegaron a el faro pequeño para resolver por qué el reloj cantaba a medianoche. En una mesa encontraron un pañuelo con estrellas, cubierto por polvo morado, y una nota que decía: ‘Busquen donde la sombra no pueda estar triste’. El caso recordaba a una historia antigua llamada La cita, aunque esta vez todo ocurrió de forma amable.

Primero pensaron que era una broma. Entonces se escuchó un plin detrás de una cortina y apareció la niña de vapor Clara. No tenía cara de susto, sino de alguien que había esperado mucho tiempo para pedir un favor. Les explicó que no quería asustar a nadie; solo necesitaba recuperar un recuerdo perdido antes de que saliera la luna.

Los niños siguieron tres pistas: una huella diminuta junto a la ventana, una risa escondida dentro de un cajón y el dibujo de un perrito en la pared. Cada pista los llevó a hablar en voz baja, observar con atención y no tocar nada sin permiso. Cuando Mara levantó la linterna, el brillo señaló una tablita floja bajo una alfombra.

Debajo estaba la solución: una cajita con cartas, botones y una fotografía de una fiesta antigua. la niña de vapor Clara sonrió tanto que por un momento iluminó todo el faro pequeño. La puerta dejó de crujir, el reloj volvió a marcar la hora y las sombras se acomodaron como cobijas.

Antes de despedirse, el fantasma les regaló una promesa: cada vez que alguien cuidara un recuerdo, una lucecita aparecería en la ventana. Samuel escribió el caso en su cuaderno y los dos entendieron que la verdad suele aparecer cuando nadie grita. Desde esa noche, el misterio ya no dio miedo; se volvió una historia para contar con chocolate caliente."
evelyne_rojas_0063,El secreto infantil de La mÃ¡scara de la muerte roja,Edgar Allan Poe,fantasmas_y_misterio,es,307,Ciudad Seva,evelyne_rojas,1bcbce6263b4c5ae1ab1a176d07f989d09d1f8ea,"Todo comenzó con un ruidito pequeño, casi como si alguien estornudara dentro de una caja. Noé y Camila llegaron a la biblioteca del barrio para resolver por qué aparecían estrellas en el piso. En una mesa encontraron una caja musical, cubierto por polvo naranja, y una nota que decía: ‘Busquen donde la sombra no pueda estar triste’. El caso recordaba a una historia antigua llamada La máscara de la muerte roja, aunque esta vez todo ocurrió de forma amable.

Primero pensaron que era una broma. Entonces se escuchó un shhh detrás de una cortina y apareció el duende transparente Óscar. No tenía cara de susto, sino de alguien que había esperado mucho tiempo para pedir un favor. Les explicó que no quería asustar a nadie; solo necesitaba recuperar un recuerdo perdido antes de que saliera la luna.

Los niños siguieron tres pistas: una huella diminuta junto a la ventana, una risa escondida dentro de un cajón y el dibujo de un gato en la pared. Cada pista los llevó a hablar en voz baja, observar con atención y no tocar nada sin permiso. Cuando Noé levantó la linterna, el brillo señaló una tablita floja bajo una alfombra.

Debajo estaba la solución: una cajita con cartas, botones y una fotografía de una fiesta antigua. el duende transparente Óscar sonrió tanto que por un momento iluminó todo la biblioteca del barrio. La puerta dejó de crujir, el reloj volvió a marcar la hora y las sombras se acomodaron como cobijas.

Antes de despedirse, el fantasma les regaló una promesa: cada vez que alguien cuidara un recuerdo, una lucecita aparecería en la ventana. Camila escribió el caso en su cuaderno y los dos entendieron que una pregunta amable puede cambiar una noche. Desde esa noche, el misterio ya no dio miedo; se volvió una historia para contar con chocolate caliente."
evelyne_rojas_0064,La aventura de La verdad sobre el caso del seÃ±or Valdemar,Edgar Allan Poe,fantasmas_y_misterio,es,304,Ciudad Seva,evelyne_rojas,675efb2bb0b966eb9572452801f2f97c232d7f69,"El recreo acababa de terminar cuando apareció la primera pista. Samuel y Hugo llegaron a el desván de los mapas para resolver quién movía los libros de lugar. En una mesa encontraron un espejo pequeñito, cubierto por polvo azul, y una nota que decía: ‘Busquen donde la sombra no pueda estar triste’. El caso recordaba a una historia antigua llamada La verdad sobre el caso del señor Valdemar, aunque esta vez todo ocurrió de forma amable.

Primero pensaron que era una broma. Entonces se escuchó un cric cric detrás de una cortina y apareció la fantasmita Mila. No tenía cara de susto, sino de alguien que había esperado mucho tiempo para pedir un favor. Les explicó que no quería asustar a nadie; solo necesitaba recuperar un recuerdo perdido antes de que saliera la luna.

Los niños siguieron tres pistas: una huella diminuta junto a la ventana, una risa escondida dentro de un cajón y el dibujo de un conejo en la pared. Cada pista los llevó a hablar en voz baja, observar con atención y no tocar nada sin permiso. Cuando Samuel levantó la linterna, el brillo señaló una tablita floja bajo una alfombra.

Debajo estaba la solución: una cajita con cartas, botones y una fotografía de una fiesta antigua. la fantasmita Mila sonrió tanto que por un momento iluminó todo el desván de los mapas. La puerta dejó de crujir, el reloj volvió a marcar la hora y las sombras se acomodaron como cobijas.

Antes de despedirse, el fantasma les regaló una promesa: cada vez que alguien cuidara un recuerdo, una lucecita aparecería en la ventana. Hugo escribió el caso en su cuaderno y los dos entendieron que los misterios se resuelven mejor en equipo. Desde esa noche, el misterio ya no dio miedo; se volvió una historia para contar con chocolate caliente."
evelyne_rojas_0065,El pequeÃ±o misterio de Ligeia,Edgar Allan Poe,fantasmas_y_misterio,es,297,Ciudad Seva,evelyne_rojas,5f9055fc6f2e8c44b9e42aa205c448353161e12c,"Aquella tarde empezó tranquila, con olor a pan dulce y lluvia suave. Lucía y Luna llegaron a el bosque de luciérnagas para resolver quién tocaba la campana sin estar allí. En una mesa encontraron una campanita plateada, cubierto por polvo verde, y una nota que decía: ‘Busquen donde la sombra no pueda estar triste’. El caso recordaba a una historia antigua llamada Ligeia, aunque esta vez todo ocurrió de forma amable.

Primero pensaron que era una broma. Entonces se escuchó un fiuu detrás de una cortina y apareció la sombra Chispa. No tenía cara de susto, sino de alguien que había esperado mucho tiempo para pedir un favor. Les explicó que no quería asustar a nadie; solo necesitaba recuperar un recuerdo perdido antes de que saliera la luna.

Los niños siguieron tres pistas: una huella diminuta junto a la ventana, una risa escondida dentro de un cajón y el dibujo de un búho en la pared. Cada pista los llevó a hablar en voz baja, observar con atención y no tocar nada sin permiso. Cuando Lucía levantó la linterna, el brillo señaló una tablita floja bajo una alfombra.

Debajo estaba la solución: una cajita con cartas, botones y una fotografía de una fiesta antigua. la sombra Chispa sonrió tanto que por un momento iluminó todo el bosque de luciérnagas. La puerta dejó de crujir, el reloj volvió a marcar la hora y las sombras se acomodaron como cobijas.

Antes de despedirse, el fantasma les regaló una promesa: cada vez que alguien cuidara un recuerdo, una lucecita aparecería en la ventana. Luna escribió el caso en su cuaderno y los dos entendieron que cuidar las cosas antiguas cuida la memoria. Desde esa noche, el misterio ya no dio miedo; se volvió una historia para contar con chocolate caliente."
evelyne_rojas_0066,La noche amable de Los crÃ­menes de la calle Morgue,Edgar Allan Poe,fantasmas_y_misterio,es,300,Ciudad Seva,evelyne_rojas,db5667f39136fcfd23f6b4cab202f838448d960a,"Aquella tarde empezó tranquila, con olor a pan dulce y lluvia suave. Valentina y Diego llegaron a la torre del reloj para resolver quién apagaba las luces cada noche. En una mesa encontraron una postal antigua, cubierto por polvo morado, y una nota que decía: ‘Busquen donde la sombra no pueda estar triste’. El caso recordaba a una historia antigua llamada Los crímenes de la calle Morgue, aunque esta vez todo ocurrió de forma amable.

Primero pensaron que era una broma. Entonces se escuchó un clin detrás de una cortina y apareció el espectro Burbujas. No tenía cara de susto, sino de alguien que había esperado mucho tiempo para pedir un favor. Les explicó que no quería asustar a nadie; solo necesitaba recuperar un recuerdo perdido antes de que saliera la luna.

Los niños siguieron tres pistas: una huella diminuta junto a la ventana, una risa escondida dentro de un cajón y el dibujo de un caracol en la pared. Cada pista los llevó a hablar en voz baja, observar con atención y no tocar nada sin permiso. Cuando Valentina levantó la linterna, el brillo señaló una tablita floja bajo una alfombra.

Debajo estaba la solución: una cajita con cartas, botones y una fotografía de una fiesta antigua. el espectro Burbujas sonrió tanto que por un momento iluminó todo la torre del reloj. La puerta dejó de crujir, el reloj volvió a marcar la hora y las sombras se acomodaron como cobijas.

Antes de despedirse, el fantasma les regaló una promesa: cada vez que alguien cuidara un recuerdo, una lucecita aparecería en la ventana. Diego escribió el caso en su cuaderno y los dos entendieron que la curiosidad necesita cuidado y respeto. Desde esa noche, el misterio ya no dio miedo; se volvió una historia para contar con chocolate caliente."
evelyne_rojas_0067,El fantasma curioso de Manuscrito hallado en una botella,Edgar Allan Poe,fantasmas_y_misterio,es,300,Ciudad Seva,evelyne_rojas,65987912177ab97b78ed0c13660e36fffc2f400c,"La abuela decía que algunas casas no asustan: solamente cuentan secretos. Elena y Camila llegaron a la estación abandonada para resolver por qué la puerta suspiraba cuando llovía. En una mesa encontraron un cometa de papel, cubierto por polvo verde, y una nota que decía: ‘Busquen donde la sombra no pueda estar triste’. El caso recordaba a una historia antigua llamada Manuscrito hallado en una botella, aunque esta vez todo ocurrió de forma amable.

Primero pensaron que era una broma. Entonces se escuchó un toc toc detrás de una cortina y apareció el espectro Burbujas. No tenía cara de susto, sino de alguien que había esperado mucho tiempo para pedir un favor. Les explicó que no quería asustar a nadie; solo necesitaba recuperar un recuerdo perdido antes de que saliera la luna.

Los niños siguieron tres pistas: una huella diminuta junto a la ventana, una risa escondida dentro de un cajón y el dibujo de un conejo en la pared. Cada pista los llevó a hablar en voz baja, observar con atención y no tocar nada sin permiso. Cuando Elena levantó la linterna, el brillo señaló una tablita floja bajo una alfombra.

Debajo estaba la solución: una cajita con cartas, botones y una fotografía de una fiesta antigua. el espectro Burbujas sonrió tanto que por un momento iluminó todo la estación abandonada. La puerta dejó de crujir, el reloj volvió a marcar la hora y las sombras se acomodaron como cobijas.

Antes de despedirse, el fantasma les regaló una promesa: cada vez que alguien cuidara un recuerdo, una lucecita aparecería en la ventana. Camila escribió el caso en su cuaderno y los dos entendieron que la verdad suele aparecer cuando nadie grita. Desde esa noche, el misterio ya no dio miedo; se volvió una historia para contar con chocolate caliente."
